Admin2,Current_Deaths,% change in deaths,Current_Confirmed,Province_State,change in cases,% change in cases
Fredericksburg,[0],[nan],[28],Virginia,[16],[1.33333333]
Galax,[0],[nan],[4],Virginia,[3],[3.]
Giles,[0],[nan],[4],Virginia,[1],[0.33333333]
Gloucester,[1],[inf],[23],Virginia,[3],[0.15]
Goochland,[4],[inf],[74],Virginia,[42],[1.3125]
Grayson,[0],[nan],[1],Virginia,[1],[inf]
Greene,[1],[inf],[10],Virginia,[6],[1.5]
Greensville,[6],[inf],[38],Virginia,[30],[3.75]
Halifax,[0],[nan],[17],Virginia,[10],[1.42857143]
Hampton,[1],[0.],[109],Virginia,[44],[0.67692308]
Hanover,[9],[inf],[113],Virginia,[75],[1.97368421]
Harrisonburg,[11],[inf],[411],Virginia,[330],[4.07407407]
Henrico,[98],[1.33333333],[846],Virginia,[467],[1.23218997]
Henry,[1],[inf],[16],Virginia,[8],[1.]
Highland,[0],[nan],[2],Virginia,[2],[inf]
Hopewell,[0],[nan],[24],Virginia,[10],[0.71428571]
Isle of Wight,[2],[inf],[96],Virginia,[65],[2.09677419]
James City,[12],[5.],[155],Virginia,[29],[0.23015873]
King George,[4],[inf],[30],Virginia,[16],[1.14285714]
King William,[1],[inf],[5],Virginia,[3],[1.5]
King and Queen,[0],[nan],[2],Virginia,[0],[0.]
Lancaster,[0],[nan],[1],Virginia,[0],[0.]
Lee,[0],[nan],[9],Virginia,[3],[0.5]
Lexington,[0],[nan],[3],Virginia,[0],[0.]
Loudoun,[14],[1.8],[727],Virginia,[418],[1.35275081]
Louisa,[0],[nan],[41],Virginia,[16],[0.64]
Lunenburg,[0],[nan],[4],Virginia,[1],[0.33333333]
Lynchburg,[1],[inf],[52],Virginia,[21],[0.67741935]
Madison,[0],[nan],[14],Virginia,[8],[1.33333333]
Manassas,[3],[inf],[196],Virginia,[162],[4.76470588]
Manassas Park,[1],[inf],[60],Virginia,[50],[5.]
Martinsville,[0],[nan],[2],Virginia,[2],[inf]
Mathews,[0],[nan],[4],Virginia,[2],[1.]
Mecklenburg,[10],[inf],[100],Virginia,[45],[0.81818182]
Middlesex,[0],[nan],[4],Virginia,[1],[0.33333333]
Montgomery,[1],[inf],[55],Virginia,[23],[0.71875]
Nelson,[0],[nan],[7],Virginia,[2],[0.4]
New Kent,[1],[inf],[23],Virginia,[11],[0.91666667]
Newport News,[7],[6.],[114],Virginia,[36],[0.46153846]
Norfolk,[3],[inf],[192],Virginia,[102],[1.13333333]
Northampton,[0],[nan],[36],Virginia,[32],[8.]
Northumberland,[0],[nan],[8],Virginia,[4],[1.]
Norton,[0],[nan],[2],Virginia,[2],[inf]
Nottoway,[0],[nan],[12],Virginia,[7],[1.4]
Orange,[0],[nan],[27],Virginia,[14],[1.07692308]
Page,[1],[inf],[91],Virginia,[85],[14.16666667]
Patrick,[0],[nan],[2],Virginia,[2],[inf]
Petersburg,[2],[inf],[31],Virginia,[14],[0.82352941]
Pittsylvania,[1],[inf],[12],Virginia,[8],[2.]
Poquoson,[0],[nan],[6],Virginia,[0],[0.]
Portsmouth,[5],[inf],[150],Virginia,[99],[1.94117647]
Powhatan,[0],[nan],[12],Virginia,[7],[1.4]
Prince Edward,[2],[inf],[46],Virginia,[37],[4.11111111]
Prince George,[0],[nan],[33],Virginia,[7],[0.26923077]
Prince William,[22],[21.],[1527],Virginia,[1138],[2.92544987]
Pulaski,[0],[nan],[9],Virginia,[5],[1.25]
Radford,[0],[nan],[3],Virginia,[2],[2.]
Rappahannock,[0],[nan],[3],Virginia,[2],[2.]
Richmond,[0],[nan],[143],Virginia,[138],[27.6]
Richmond City,[14],[inf],[323],Virginia,[169],[1.0974026]
Roanoke,[0],[nan],[47],Virginia,[33],[2.35714286]
Roanoke City,[0],[nan],[57],Virginia,[37],[1.85]
Rockbridge,[0],[nan],[5],Virginia,[2],[0.66666667]
Rockingham,[1],[inf],[220],Virginia,[177],[4.11627907]
Russell,[0],[nan],[3],Virginia,[2],[2.]
Salem,[0],[nan],[16],Virginia,[15],[15.]
Scott,[1],[inf],[7],Virginia,[4],[1.33333333]
Shenandoah,[2],[inf],[95],Virginia,[78],[4.58823529]
Smyth,[0],[nan],[13],Virginia,[4],[0.44444444]
Southampton,[1],[inf],[115],Virginia,[110],[22.]
Spotsylvania,[3],[inf],[131],Virginia,[81],[1.62]
Stafford,[2],[inf],[225],Virginia,[153],[2.125]
Staunton,[0],[nan],[12],Virginia,[11],[11.]
Suffolk,[12],[inf],[154],Virginia,[106],[2.20833333]
Surry,[1],[inf],[4],Virginia,[1],[0.33333333]
Sussex,[1],[inf],[30],Virginia,[22],[2.75]
Tazewell,[0],[nan],[6],Virginia,[2],[0.5]
Unassigned,[0],[-1.],[0],Virginia,[0],[nan]
Virginia Beach,[12],[11.],[365],Virginia,[122],[0.50205761]
Warren,[0],[nan],[51],Virginia,[36],[2.4]
Washington,[3],[inf],[36],Virginia,[12],[0.5]
Waynesboro,[0],[nan],[11],Virginia,[6],[1.2]
Westmoreland,[0],[nan],[22],Virginia,[14],[1.75]
Williamsburg,[1],[0.],[18],Virginia,[1],[0.05882353]
Winchester,[0],[nan],[36],Virginia,[17],[0.89473684]
Wise,[1],[inf],[22],Virginia,[14],[1.75]
Wythe,[1],[inf],[11],Virginia,[4],[0.57142857]
York,[1],[0.],[45],Virginia,[16],[0.55172414]
Adams,[0],[nan],[47],Washington,[11],[0.30555556]
Asotin,[2],[inf],[17],Washington,[12],[2.4]
Benton,[40],[0.6],[422],Washington,[173],[0.69477912]
Chelan,[5],[0.],[98],Washington,[43],[0.78181818]
Clallam,[0],[nan],[18],Washington,[6],[0.5]
Clark,[19],[0.35714286],[317],Washington,[97],[0.44090909]
Columbia,[0],[nan],[1],Washington,[0],[0.]
Cowlitz,[0],[nan],[41],Washington,[18],[0.7826087]
Douglas,[1],[inf],[77],Washington,[61],[3.8125]
Ferry,[0],[nan],[1],Washington,[0],[0.]
Franklin,[8],[3.],[276],Washington,[164],[1.46428571]
Garfield,[0],[],[0],Washington,[],[]
Grant,[3],[0.5],[155],Washington,[41],[0.35964912]
Grays Harbor,[0],[nan],[12],Washington,[1],[0.09090909]
Island,[9],[0.28571429],[168],Washington,[10],[0.06329114]
Jefferson,[0],[nan],[28],Washington,[0],[0.]
King,[438],[0.5],[6103],Washington,[1677],[0.37889742]
Kitsap,[2],[1.],[148],Washington,[16],[0.12121212]
Kittitas,[0],[-1.],[14],Washington,[1],[0.07692308]
Klickitat,[3],[2.],[16],Washington,[2],[0.14285714]
Lewis,[3],[0.5],[29],Washington,[12],[0.70588235]
Lincoln,[0],[nan],[2],Washington,[0],[0.]
Mason,[1],[inf],[23],Washington,[4],[0.21052632]
Okanogan,[1],[inf],[21],Washington,[6],[0.4]
Pacific,[0],[nan],[4],Washington,[3],[3.]
Pend Oreille,[0],[nan],[2],Washington,[1],[1.]
Pierce,[49],[1.45],[1306],Washington,[375],[0.4027927]
San Juan,[0],[nan],[14],Washington,[1],[0.07692308]
Skagit,[12],[1.],[322],Washington,[135],[0.72192513]
Skamania,[0],[nan],[3],Washington,[0],[0.]
Snohomish,[108],[0.56521739],[2389],Washington,[522],[0.27959293]
Spokane,[20],[0.42857143],[353],Washington,[79],[0.28832117]
Stevens,[1],[inf],[9],Washington,[2],[0.28571429]
Thurston,[1],[0.],[104],Washington,[23],[0.28395062]
Unassigned,[0],[nan],[76],Washington,[-656],[-0.89617486]
Wahkiakum,[0],[nan],[2],Washington,[0],[0.]
Walla Walla,[0],[nan],[62],Washington,[41],[1.95238095]
Whatcom,[28],[0.2173913],[294],Washington,[31],[0.11787072]
Whitman,[0],[nan],[14],Washington,[2],[0.16666667]
Yakima,[47],[1.23809524],[1082],Washington,[547],[1.02242991]
Barbour,[1],[inf],[4],West Virginia,[0],[0.]
Berkeley,[1],[inf],[143],West Virginia,[51],[0.55434783]
Boone,[0],[nan],[3],West Virginia,[2],[2.]
Braxton,[0],[nan],[2],West Virginia,[1],[1.]
Brooke,[0],[nan],[3],West Virginia,[0],[0.]
Cabell,[0],[nan],[42],West Virginia,[20],[0.90909091]
Fayette,[0],[nan],[12],West Virginia,[10],[5.]
Gilmer,[0],[],[2],West Virginia,[],[]
Grant,[0],[],[1],West Virginia,[],[]
Greenbrier,[0],[nan],[3],West Virginia,[0],[0.]
Hampshire,[1],[inf],[7],West Virginia,[3],[0.75]
Hancock,[0],[nan],[9],West Virginia,[2],[0.28571429]
Hardy,[0],[nan],[5],West Virginia,[3],[1.5]
Harrison,[1],[0.],[30],West Virginia,[2],[0.07142857]
Jackson,[12],[11.],[129],West Virginia,[106],[4.60869565]
Jefferson,[1],[inf],[77],West Virginia,[28],[0.57142857]
Kanawha,[4],[inf],[157],West Virginia,[74],[0.89156627]
Lewis,[0],[nan],[4],West Virginia,[2],[1.]
Lincoln,[0],[],[1],West Virginia,[],[]
Logan,[1],[inf],[12],West Virginia,[4],[0.5]
Marion,[2],[1.],[45],West Virginia,[13],[0.40625]
Marshall,[0],[nan],[11],West Virginia,[5],[0.83333333]
Mason,[0],[nan],[12],West Virginia,[4],[0.5]
McDowell,[0],[nan],[6],West Virginia,[1],[0.2]
Mercer,[0],[nan],[10],West Virginia,[2],[0.25]
Mineral,[0],[nan],[15],West Virginia,[11],[2.75]
Mingo,[1],[],[2],West Virginia,[],[]
Monongalia,[4],[3.],[103],West Virginia,[22],[0.27160494]
Monroe,[0],[nan],[5],West Virginia,[4],[4.]
Morgan,[0],[nan],[10],West Virginia,[4],[0.66666667]
Nicholas,[0],[nan],[6],West Virginia,[4],[2.]
Ohio,[1],[inf],[27],West Virginia,[6],[0.28571429]
Pendleton,[0],[nan],[3],West Virginia,[2],[2.]
Pleasants,[0],[nan],[2],West Virginia,[1],[1.]
Pocahontas,[0],[],[2],West Virginia,[],[]
Preston,[0],[nan],[13],West Virginia,[7],[1.16666667]
Putnam,[0],[nan],[25],West Virginia,[14],[1.27272727]
Raleigh,[0],[nan],[8],West Virginia,[3],[0.6]
Randolph,[0],[nan],[4],West Virginia,[0],[0.]
Roane,[0],[nan],[6],West Virginia,[4],[2.]
Summers,[0],[nan],[1],West Virginia,[0],[0.]
Taylor,[0],[nan],[6],West Virginia,[3],[1.]
Tucker,[0],[nan],[4],West Virginia,[0],[0.]
Tyler,[0],[nan],[3],West Virginia,[0],[0.]
Unassigned,[0],[-1.],[0],West Virginia,[0],[nan]
Upshur,[0],[nan],[4],West Virginia,[1],[0.33333333]
Wayne,[6],[inf],[85],West Virginia,[68],[4.]
Wetzel,[0],[nan],[3],West Virginia,[0],[0.]
Wirt,[0],[nan],[3],West Virginia,[1],[0.5]
Wood,[2],[inf],[39],West Virginia,[21],[1.16666667]
Wyoming,[0],[nan],[1],West Virginia,[0],[0.]
Adams,[1],[inf],[4],Wisconsin,[2],[1.]
Ashland,[0],[nan],[2],Wisconsin,[0],[0.]
Barron,[0],[nan],[6],Wisconsin,[0],[0.]
Bayfield,[1],[inf],[3],Wisconsin,[0],[0.]
Brown,[3],[2.],[971],Wisconsin,[903],[13.27941176]
Buffalo,[1],[0.],[4],Wisconsin,[1],[0.33333333]
Calumet,[0],[nan],[12],Wisconsin,[8],[2.]
Chippewa,[0],[nan],[21],Wisconsin,[1],[0.05]
Clark,[4],[inf],[20],Wisconsin,[12],[1.5]
Columbia,[1],[0.],[27],Wisconsin,[3],[0.125]
Crawford,[0],[nan],[3],Wisconsin,[0],[0.]
Dane,[22],[0.83333333],[424],Wisconsin,[90],[0.26946108]
Dodge,[1],[inf],[33],Wisconsin,[14],[0.73684211]
Door,[2],[inf],[12],Wisconsin,[3],[0.33333333]
Douglas,[0],[nan],[9],Wisconsin,[2],[0.28571429]
Dunn,[0],[nan],[9],Wisconsin,[0],[0.]
Eau Claire,[0],[nan],[27],Wisconsin,[6],[0.28571429]
Florence,[0],[nan],[2],Wisconsin,[0],[0.]
Fond du Lac,[3],[0.5],[69],Wisconsin,[15],[0.27777778]
Grant,[6],[5.],[35],Wisconsin,[29],[4.83333333]
Green,[0],[nan],[11],Wisconsin,[2],[0.22222222]
Green Lake,[0],[],[2],Wisconsin,[],[]
Iowa,[0],[nan],[7],Wisconsin,[2],[0.4]
Iron,[1],[0.],[2],Wisconsin,[0],[0.]
Jackson,[1],[inf],[12],Wisconsin,[2],[0.2]
Jefferson,[0],[nan],[45],Wisconsin,[22],[0.95652174]
Juneau,[1],[inf],[14],Wisconsin,[8],[1.33333333]
Kenosha,[11],[4.5],[363],Wisconsin,[190],[1.0982659]
Kewaunee,[1],[inf],[14],Wisconsin,[11],[3.66666667]
La Crosse,[0],[nan],[27],Wisconsin,[2],[0.08]
Lafayette,[0],[nan],[4],Wisconsin,[1],[0.33333333]
Manitowoc,[1],[inf],[11],Wisconsin,[8],[2.66666667]
Marathon,[1],[0.],[17],Wisconsin,[4],[0.30769231]
Marinette,[1],[inf],[7],Wisconsin,[4],[1.33333333]
Marquette,[1],[inf],[3],Wisconsin,[1],[0.5]
Menominee,[0],[nan],[1],Wisconsin,[0],[0.]
Milwaukee,[177],[1.01136364],[2815],Wisconsin,[1105],[0.64619883]
Monroe,[1],[inf],[14],Wisconsin,[6],[0.75]
Oconto,[0],[nan],[8],Wisconsin,[5],[1.66666667]
Oneida,[0],[nan],[6],Wisconsin,[0],[0.]
Outagamie,[2],[0.],[54],Wisconsin,[25],[0.86206897]
Ozaukee,[9],[0.],[86],Wisconsin,[14],[0.19444444]
Pepin,[0],[nan],[0],Wisconsin,[0],[nan]
Pierce,[0],[nan],[10],Wisconsin,[3],[0.42857143]
Polk,[0],[nan],[4],Wisconsin,[1],[0.33333333]
Portage,[0],[nan],[5],Wisconsin,[1],[0.25]
Price,[0],[nan],[1],Wisconsin,[0],[0.]
Racine,[12],[3.],[317],Wisconsin,[200],[1.70940171]
Richland,[2],[inf],[11],Wisconsin,[6],[1.2]
Rock,[6],[0.5],[183],Wisconsin,[127],[2.26785714]
Rusk,[0],[nan],[4],Wisconsin,[1],[0.33333333]
Sauk,[3],[0.5],[44],Wisconsin,[18],[0.69230769]
Sawyer,[0],[nan],[3],Wisconsin,[2],[2.]
Shawano,[0],[nan],[10],Wisconsin,[5],[1.]
Sheboygan,[2],[0.],[46],Wisconsin,[12],[0.35294118]
St. Croix,[0],[nan],[13],Wisconsin,[4],[0.44444444]
Trempealeau,[0],[nan],[2],Wisconsin,[1],[1.]
Unassigned,[0],[nan],[0],Wisconsin,[0],[nan]
Vernon,[0],[],[1],Wisconsin,[],[]
Vilas,[0],[nan],[4],Wisconsin,[0],[0.]
Walworth,[8],[inf],[156],Wisconsin,[119],[3.21621622]
Washburn,[0],[],[1],Wisconsin,[],[]
Washington,[4],[0.33333333],[97],Wisconsin,[26],[0.36619718]
Waukesha,[16],[1.28571429],[329],Wisconsin,[120],[0.57416268]
Waupaca,[1],[0.],[8],Wisconsin,[4],[1.]
Waushara,[0],[nan],[2],Wisconsin,[0],[0.]
Winnebago,[1],[0.],[51],Wisconsin,[24],[0.88888889]
Wood,[0],[nan],[2],Wisconsin,[0],[0.]
Albany,[0],[nan],[8],Wyoming,[3],[0.6]
Big Horn,[0],[nan],[3],Wyoming,[2],[2.]
Campbell,[0],[nan],[23],Wyoming,[12],[1.09090909]
Carbon,[0],[nan],[4],Wyoming,[0],[0.]
Converse,[0],[nan],[22],Wyoming,[14],[1.75]
Crook,[0],[nan],[5],Wyoming,[2],[0.66666667]
Fremont,[0],[nan],[110],Wyoming,[70],[1.75]
Goshen,[0],[nan],[4],Wyoming,[1],[0.33333333]
Hot Springs,[0],[nan],[3],Wyoming,[2],[2.]
Johnson,[1],[inf],[15],Wyoming,[4],[0.36363636]
Laramie,[0],[nan],[139],Wyoming,[81],[1.39655172]
Lincoln,[0],[nan],[9],Wyoming,[4],[0.8]
Natrona,[0],[nan],[49],Wyoming,[16],[0.48484848]
Niobrara,[0],[nan],[2],Wyoming,[1],[1.]
Park,[0],[nan],[1],Wyoming,[0],[0.]
Platte,[0],[nan],[0],Wyoming,[0],[nan]
Sheridan,[0],[nan],[16],Wyoming,[4],[0.33333333]
Sublette,[0],[nan],[3],Wyoming,[2],[2.]
Sweetwater,[0],[nan],[17],Wyoming,[10],[1.42857143]
Teton,[0],[nan],[96],Wyoming,[40],[0.71428571]
Uinta,[0],[nan],[8],Wyoming,[4],[1.]
Unassigned,[6],[inf],[0],Wyoming,[0],[nan]
Washakie,[0],[nan],[8],Wyoming,[3],[0.6]
