Admin2,Current_Deaths,% change in deaths,Current_Confirmed,Province_State,change in cases,% change in cases
Hall,[58],[0.18367347],[2901],Georgia,[394],[0.15715995]
Hancock,[31],[0.24],[203],Georgia,[6],[0.03045685]
Haralson,[4],[0.33333333],[62],Georgia,[17],[0.37777778]
Harris,[8],[0.33333333],[240],Georgia,[139],[1.37623762]
Hart,[0],[nan],[47],Georgia,[14],[0.42424242]
Heard,[3],[0.5],[45],Georgia,[11],[0.32352941]
Henry,[31],[0.34782609],[920],Georgia,[227],[0.32756133]
Houston,[20],[0.17647059],[481],Georgia,[106],[0.28266667]
Irwin,[1],[0.],[45],Georgia,[15],[0.5]
Jackson,[7],[0.16666667],[294],Georgia,[99],[0.50769231]
Jasper,[1],[0.],[61],Georgia,[21],[0.525]
Jeff Davis,[2],[1.],[71],Georgia,[34],[0.91891892]
Jefferson,[1],[0.],[66],Georgia,[23],[0.53488372]
Jenkins,[9],[8.],[72],Georgia,[52],[2.6]
Johnson,[2],[0.],[80],Georgia,[-3],[-0.03614458]
Jones,[0],[nan],[51],Georgia,[11],[0.275]
Lamar,[5],[1.5],[86],Georgia,[15],[0.21126761]
Lanier,[2],[0.],[111],Georgia,[86],[3.44]
Laurens,[1],[0.],[129],Georgia,[21],[0.19444444]
Lee,[22],[0.],[377],Georgia,[16],[0.04432133]
Liberty,[1],[inf],[100],Georgia,[18],[0.2195122]
Lincoln,[1],[inf],[19],Georgia,[3],[0.1875]
Long,[1],[0.],[28],Georgia,[12],[0.75]
Lowndes,[4],[0.],[844],Georgia,[528],[1.67088608]
Lumpkin,[2],[1.],[117],Georgia,[18],[0.18181818]
Macon,[8],[0.33333333],[112],Georgia,[10],[0.09803922]
Madison,[4],[3.],[77],Georgia,[22],[0.4]
Marion,[3],[0.5],[69],Georgia,[12],[0.21052632]
McDuffie,[5],[0.],[78],Georgia,[11],[0.1641791]
McIntosh,[1],[0.],[22],Georgia,[6],[0.375]
Meriwether,[2],[0.],[144],Georgia,[58],[0.6744186]
Miller,[0],[nan],[45],Georgia,[3],[0.07142857]
Mitchell,[38],[0.1875],[432],Georgia,[19],[0.04600484]
Monroe,[15],[0.36363636],[135],Georgia,[14],[0.11570248]
Montgomery,[0],[nan],[24],Georgia,[14],[1.4]
Morgan,[0],[nan],[44],Georgia,[6],[0.15789474]
Murray,[1],[0.],[163],Georgia,[69],[0.73404255]
Muscogee,[34],[0.88888889],[1146],Georgia,[514],[0.81329114]
Newton,[11],[0.],[466],Georgia,[105],[0.29085873]
Oconee,[10],[0.42857143],[131],Georgia,[15],[0.12931034]
Oglethorpe,[7],[0.],[80],Georgia,[18],[0.29032258]
Out of GA,[40],[0.17647059],[2892],Georgia,[750],[0.35014006]
Paulding,[14],[0.27272727],[453],Georgia,[125],[0.38109756]
Peach,[9],[1.25],[92],Georgia,[19],[0.26027397]
Pickens,[5],[0.66666667],[78],Georgia,[30],[0.625]
Pierce,[4],[0.33333333],[134],Georgia,[35],[0.35353535]
Pike,[3],[0.],[81],Georgia,[27],[0.5]
Polk,[1],[0.],[178],Georgia,[54],[0.43548387]
Pulaski,[2],[0.],[46],Georgia,[4],[0.0952381]
Putnam,[11],[0.22222222],[113],Georgia,[20],[0.21505376]
Quitman,[1],[0.],[15],Georgia,[3],[0.25]
Rabun,[4],[3.],[33],Georgia,[9],[0.375]
Randolph,[23],[0.21052632],[194],Georgia,[15],[0.08379888]
Richmond,[42],[0.68],[736],Georgia,[137],[0.22871452]
Rockdale,[9],[0.125],[359],Georgia,[74],[0.25964912]
Schley,[1],[0.],[21],Georgia,[4],[0.23529412]
Screven,[4],[0.33333333],[74],Georgia,[19],[0.34545455]
Seminole,[2],[0.],[48],Georgia,[2],[0.04347826]
Spalding,[31],[0.40909091],[338],Georgia,[61],[0.22021661]
Stephens,[5],[1.5],[163],Georgia,[16],[0.10884354]
Stewart,[1],[0.],[82],Georgia,[30],[0.57692308]
Sumter,[49],[0.11363636],[531],Georgia,[44],[0.09034908]
Talbot,[2],[0.],[53],Georgia,[14],[0.35897436]
Taliaferro,[0],[nan],[2],Georgia,[1],[1.]
Tattnall,[0],[nan],[77],Georgia,[50],[1.85185185]
Taylor,[2],[0.],[27],Georgia,[5],[0.22727273]
Telfair,[2],[1.],[63],Georgia,[26],[0.7027027]
Terrell,[27],[0.03846154],[217],Georgia,[4],[0.01877934]
Thomas,[33],[0.03125],[368],Georgia,[39],[0.11854103]
Tift,[25],[0.47058824],[494],Georgia,[228],[0.85714286]
Toombs,[5],[0.25],[141],Georgia,[85],[1.51785714]
Towns,[1],[0.],[35],Georgia,[11],[0.45833333]
Treutlen,[1],[inf],[18],Georgia,[8],[0.8]
Troup,[25],[1.27272727],[922],Georgia,[604],[1.89937107]
Turner,[16],[0.23076923],[165],Georgia,[40],[0.32]
Twiggs,[1],[0.],[23],Georgia,[6],[0.35294118]
Unassigned,[2],[1.],[886],Georgia,[-625],[-0.41363336]
Union,[3],[2.],[56],Georgia,[10],[0.2173913]
Upson,[43],[0.26470588],[312],Georgia,[29],[0.1024735]
Walker,[5],[inf],[276],Georgia,[108],[0.64285714]
Walton,[25],[1.08333333],[343],Georgia,[78],[0.29433962]
Ware,[15],[0.07142857],[307],Georgia,[79],[0.34649123]
Warren,[0],[nan],[19],Georgia,[1],[0.05555556]
Washington,[1],[0.],[77],Georgia,[3],[0.04054054]
Wayne,[0],[nan],[44],Georgia,[24],[1.2]
Webster,[1],[0.],[17],Georgia,[4],[0.30769231]
Wheeler,[0],[nan],[34],Georgia,[21],[1.61538462]
White,[4],[0.33333333],[128],Georgia,[25],[0.24271845]
Whitfield,[10],[0.42857143],[726],Georgia,[335],[0.85677749]
Wilcox,[15],[0.15384615],[120],Georgia,[4],[0.03448276]
Wilkes,[1],[0.],[43],Georgia,[10],[0.3030303]
Wilkinson,[7],[0.16666667],[74],Georgia,[5],[0.07246377]
Worth,[21],[0.],[278],Georgia,[56],[0.25225225]
Hawaii,[0],[nan],[83],Hawaii,[2],[0.02469136]
Honolulu,[11],[0.],[551],Hawaii,[130],[0.3087886]
Kauai,[0],[nan],[22],Hawaii,[2],[0.1]
Maui,[6],[0.],[121],Hawaii,[1],[0.00833333]
Out of HI,[0],[nan],[12],Hawaii,[2],[0.2]
Unassigned,[0],[nan],[0],Hawaii,[0],[nan]
Ada,[22],[0.],[1100],Idaho,[288],[0.3546798]
Adams,[0],[nan],[9],Idaho,[6],[2.]
Bannock,[1],[inf],[77],Idaho,[49],[1.75]
Benewah,[0],[nan],[21],Idaho,[13],[1.625]
Bingham,[0],[nan],[27],Idaho,[21],[3.5]
Blaine,[5],[0.],[518],Idaho,[6],[0.01171875]
Bonner,[0],[nan],[11],Idaho,[5],[0.83333333]
Bonneville,[1],[inf],[91],Idaho,[44],[0.93617021]
Boundary,[0],[nan],[0],Idaho,[0],[nan]
Camas,[0],[nan],[1],Idaho,[0],[0.]
Canyon,[6],[0.],[403],Idaho,[100],[0.330033]
Caribou,[0],[nan],[8],Idaho,[7],[7.]
Cassia,[1],[0.],[163],Idaho,[100],[1.58730159]
Custer,[0],[nan],[2],Idaho,[0],[0.]
Elmore,[2],[0.],[38],Idaho,[7],[0.22580645]
Franklin,[0],[nan],[18],Idaho,[16],[8.]
Fremont,[0],[nan],[4],Idaho,[1],[0.33333333]
Gem,[0],[nan],[17],Idaho,[0],[0.]
Gooding,[1],[inf],[60],Idaho,[13],[0.27659574]
Idaho,[0],[nan],[3],Idaho,[0],[0.]
Jefferson,[0],[nan],[11],Idaho,[4],[0.57142857]
Jerome,[3],[0.5],[216],Idaho,[47],[0.27810651]
Kootenai,[1],[inf],[115],Idaho,[47],[0.69117647]
Latah,[0],[nan],[8],Idaho,[1],[0.14285714]
Lemhi,[0],[nan],[2],Idaho,[1],[1.]
Lewis,[0],[nan],[0],Idaho,[0],[nan]
Lincoln,[0],[nan],[35],Idaho,[2],[0.06060606]
Madison,[0],[nan],[30],Idaho,[9],[0.42857143]
Minidoka,[0],[nan],[115],Idaho,[65],[1.3]
Nez Perce,[19],[0.],[84],Idaho,[2],[0.02439024]
Owyhee,[0],[nan],[22],Idaho,[14],[1.75]
Payette,[2],[0.],[40],Idaho,[17],[0.73913043]
Power,[0],[nan],[14],Idaho,[9],[1.8]
Teton,[0],[nan],[14],Idaho,[3],[0.27272727]
Twin Falls,[25],[0.08695652],[507],Idaho,[88],[0.21002387]
Unassigned,[0],[nan],[0],Idaho,[0],[nan]
Valley,[0],[nan],[3],Idaho,[1],[0.5]
Washington,[0],[nan],[84],Idaho,[46],[1.21052632]
Adams,[1],[0.],[47],Illinois,[3],[0.06818182]
Alexander,[0],[nan],[18],Illinois,[10],[1.25]
Bond,[1],[0.],[12],Illinois,[0],[0.]
Boone,[19],[0.11764706],[551],Illinois,[88],[0.19006479]
Brown,[0],[nan],[10],Illinois,[0],[0.]
Bureau,[1],[0.],[24],Illinois,[9],[0.6]
Calhoun,[0],[nan],[1],Illinois,[0],[0.]
Carroll,[2],[0.],[18],Illinois,[3],[0.2]
Cass,[0],[nan],[100],Illinois,[27],[0.36986301]
Champaign,[11],[0.57142857],[765],Illinois,[120],[0.18604651]
Christian,[4],[0.],[42],Illinois,[7],[0.2]
Clark,[0],[nan],[13],Illinois,[2],[0.18181818]
Clay,[0],[nan],[2],Illinois,[0],[0.]
Clinton,[17],[0.],[220],Illinois,[34],[0.1827957]
Coles,[17],[0.13333333],[146],Illinois,[19],[0.1496063]
Cook,[4363],[0.19272827],[86551],Illinois,[8056],[0.10263074]
Crawford,[0],[nan],[17],Illinois,[6],[0.54545455]
Cumberland,[0],[nan],[10],Illinois,[0],[0.]
De Witt,[0],[nan],[4],Illinois,[0],[0.]
DeKalb,[18],[3.5],[513],Illinois,[95],[0.22727273]
Douglas,[0],[nan],[42],Illinois,[14],[0.5]
DuPage,[444],[0.18716578],[8609],Illinois,[844],[0.10869285]
Edgar,[0],[nan],[6],Illinois,[5],[5.]
Edwards,[0],[nan],[2],Illinois,[0],[0.]
Effingham,[1],[0.],[12],Illinois,[5],[0.71428571]
Fayette,[3],[0.],[23],Illinois,[2],[0.0952381]
Ford,[1],[0.],[22],Illinois,[2],[0.1]
Franklin,[0],[nan],[12],Illinois,[0],[0.]
Fulton,[0],[nan],[12],Illinois,[1],[0.09090909]
Gallatin,[0],[nan],[2],Illinois,[0],[0.]
Greene,[0],[nan],[8],Illinois,[3],[0.6]
Grundy,[3],[0.5],[140],Illinois,[41],[0.41414141]
Hamilton,[0],[nan],[2],Illinois,[0],[0.]
Hancock,[1],[inf],[18],Illinois,[1],[0.05882353]
Hardin,[0],[nan],[1],Illinois,[0],[0.]
Henderson,[0],[nan],[8],Illinois,[0],[0.]
Henry,[1],[inf],[73],Illinois,[4],[0.05797101]
Iroquois,[5],[0.25],[143],Illinois,[11],[0.08333333]
Jackson,[18],[0.8],[321],Illinois,[32],[0.11072664]
Jasper,[7],[0.],[46],Illinois,[1],[0.02222222]
Jefferson,[16],[0.],[104],Illinois,[3],[0.02970297]
Jersey,[1],[0.],[29],Illinois,[5],[0.20833333]
Jo Daviess,[1],[inf],[35],Illinois,[3],[0.09375]
Johnson,[0],[nan],[20],Illinois,[11],[1.22222222]
Kane,[245],[0.37640449],[7274],Illinois,[870],[0.13585259]
Kankakee,[61],[0.27083333],[1130],Illinois,[215],[0.23497268]
Kendall,[20],[0.05263158],[903],Illinois,[99],[0.12313433]
Knox,[0],[nan],[115],Illinois,[14],[0.13861386]
LaSalle,[16],[0.23076923],[188],Illinois,[35],[0.22875817]
Lake,[395],[0.35273973],[9242],Illinois,[834],[0.09919125]
Lawrence,[0],[nan],[5],Illinois,[1],[0.25]
Lee,[1],[0.],[94],Illinois,[13],[0.16049383]
Livingston,[2],[0.],[36],Illinois,[2],[0.05882353]
Logan,[0],[nan],[12],Illinois,[1],[0.09090909]
Macon,[21],[0.10526316],[216],Illinois,[22],[0.11340206]
Macoupin,[3],[0.5],[47],Illinois,[2],[0.04444444]
Madison,[66],[0.1],[785],Illinois,[191],[0.32154882]
Marion,[0],[nan],[57],Illinois,[7],[0.14]
Marshall,[0],[nan],[6],Illinois,[1],[0.2]
Mason,[0],[nan],[19],Illinois,[1],[0.05555556]
Massac,[0],[nan],[7],Illinois,[0],[0.]
McDonough,[15],[0.36363636],[101],Illinois,[12],[0.13483146]
McHenry,[89],[0.23611111],[1891],Illinois,[306],[0.19305994]
McLean,[13],[0.],[246],Illinois,[26],[0.11818182]
Menard,[0],[nan],[23],Illinois,[3],[0.15]
Mercer,[0],[nan],[19],Illinois,[2],[0.11764706]
Monroe,[12],[0.],[111],Illinois,[15],[0.15625]
Montgomery,[1],[0.],[42],Illinois,[3],[0.07692308]
Morgan,[3],[2.],[119],Illinois,[83],[2.30555556]
Moultrie,[0],[nan],[15],Illinois,[4],[0.36363636]
Ogle,[4],[0.33333333],[231],Illinois,[20],[0.09478673]
Out of IL,[0],[-1.],[7],Illinois,[-111],[-0.94067797]
Peoria,[22],[1.44444444],[419],Illinois,[181],[0.7605042]
Perry,[0],[nan],[44],Illinois,[3],[0.07317073]
Piatt,[0],[nan],[16],Illinois,[5],[0.45454545]
Pike,[0],[nan],[2],Illinois,[1],[1.]
Pope,[0],[nan],[1],Illinois,[0],[0.]
Pulaski,[0],[nan],[65],Illinois,[9],[0.16071429]
Putnam,[0],[nan],[1],Illinois,[0],[0.]
Randolph,[7],[0.75],[278],Illinois,[9],[0.03345725]
Richland,[0],[nan],[4],Illinois,[1],[0.33333333]
Rock Island,[28],[0.16666667],[769],Illinois,[108],[0.1633888]
Saline,[0],[nan],[8],Illinois,[1],[0.14285714]
Sangamon,[31],[0.06896552],[387],Illinois,[37],[0.10571429]
Schuyler,[0],[nan],[13],Illinois,[0],[0.]
Scott,[0],[],[0],Illinois,[],[]
Shelby,[1],[0.],[16],Illinois,[0],[0.]
St. Clair,[123],[0.5],[1561],Illinois,[409],[0.35503472]
Stark,[0],[nan],[3],Illinois,[0],[0.]
Stephenson,[5],[1.5],[242],Illinois,[33],[0.15789474]
Tazewell,[7],[0.4],[108],Illinois,[35],[0.47945205]
Unassigned,[0],[nan],[46],Illinois,[-47],[-0.50537634]
Union,[18],[0.63636364],[183],Illinois,[28],[0.18064516]
Vermilion,[2],[1.],[47],Illinois,[7],[0.175]
Wabash,[0],[nan],[15],Illinois,[10],[2.]
Warren,[0],[nan],[127],Illinois,[10],[0.08547009]
Washington,[0],[nan],[19],Illinois,[1],[0.05555556]
Wayne,[1],[0.],[11],Illinois,[2],[0.22222222]
White,[0],[nan],[3],Illinois,[1],[0.5]
Whiteside,[15],[0.15384615],[171],Illinois,[29],[0.20422535]
Will,[309],[0.11552347],[6284],Illinois,[671],[0.11954392]
Williamson,[4],[1.],[91],Illinois,[24],[0.35820896]
Winnebago,[82],[0.49090909],[2810],Illinois,[520],[0.22707424]
Woodford,[2],[0.],[31],Illinois,[10],[0.47619048]
Adams,[1],[0.],[28],Indiana,[11],[0.64705882]
Allen,[91],[0.31884058],[2331],Indiana,[669],[0.40252708]
Bartholomew,[43],[0.22857143],[566],Indiana,[51],[0.09902913]
Benton,[0],[nan],[38],Indiana,[7],[0.22580645]
Blackford,[2],[0.],[32],Indiana,[6],[0.23076923]
Boone,[39],[0.11428571],[381],Indiana,[66],[0.20952381]
Brown,[1],[0.],[37],Indiana,[4],[0.12121212]
Carroll,[2],[0.],[103],Indiana,[10],[0.10752688]
Cass,[9],[0.28571429],[1613],Indiana,[26],[0.01638311]
Clark,[43],[0.04878049],[586],Indiana,[81],[0.16039604]
Clay,[3],[2.],[56],Indiana,[5],[0.09803922]
Clinton,[1],[0.],[268],Indiana,[35],[0.15021459]
Crawford,[0],[nan],[27],Indiana,[3],[0.125]
Daviess,[16],[0.],[129],Indiana,[37],[0.40217391]
DeKalb,[3],[2.],[133],Indiana,[96],[2.59459459]
Dearborn,[22],[0.04761905],[184],Indiana,[16],[0.0952381]
Decatur,[32],[0.03225806],[238],Indiana,[14],[0.0625]
Delaware,[45],[0.15384615],[407],Indiana,[22],[0.05714286]
Dubois,[6],[1.],[249],Indiana,[50],[0.25125628]
Elkhart,[38],[0.35714286],[2477],Indiana,[1155],[0.87367625]
Fayette,[7],[0.],[85],Indiana,[7],[0.08974359]
Floyd,[43],[0.1025641],[342],Indiana,[24],[0.0754717]
Fountain,[2],[0.],[24],Indiana,[3],[0.14285714]
Franklin,[8],[0.],[120],Indiana,[10],[0.09090909]
Fulton,[1],[0.],[60],Indiana,[11],[0.2244898]
Gibson,[2],[0.],[25],Indiana,[8],[0.47058824]
Grant,[25],[0.08695652],[272],Indiana,[59],[0.27699531]
Greene,[29],[0.16],[183],Indiana,[14],[0.08284024]
Hamilton,[96],[0.03225806],[1359],Indiana,[197],[0.16953528]
Hancock,[31],[0.14814815],[385],Indiana,[45],[0.13235294]
Harrison,[22],[0.],[200],Indiana,[6],[0.03092784]
Hendricks,[94],[0.32394366],[1296],Indiana,[125],[0.10674637]
Henry,[15],[0.36363636],[205],Indiana,[21],[0.11413043]
Howard,[48],[0.71428571],[494],Indiana,[79],[0.19036145]
Huntington,[2],[0.],[58],Indiana,[30],[1.07142857]
Jackson,[3],[2.],[427],Indiana,[35],[0.08928571]
Jasper,[1],[0.],[89],Indiana,[21],[0.30882353]
Jay,[0],[nan],[63],Indiana,[10],[0.18867925]
Jefferson,[1],[0.],[55],Indiana,[10],[0.22222222]
Jennings,[4],[0.],[158],Indiana,[28],[0.21538462]
Johnson,[116],[0.06422018],[1185],Indiana,[70],[0.06278027]
Knox,[0],[nan],[40],Indiana,[12],[0.42857143]
Kosciusko,[2],[1.],[362],Indiana,[212],[1.41333333]
LaGrange,[3],[0.5],[354],Indiana,[270],[3.21428571]
LaPorte,[25],[0.04166667],[482],Indiana,[44],[0.10045662]
Lake,[233],[0.22631579],[4326],Indiana,[687],[0.18878813]
Lawrence,[24],[0.],[187],Indiana,[22],[0.13333333]
Madison,[63],[0.06779661],[618],Indiana,[25],[0.04215852]
Marion,[665],[0.14457831],[10885],Indiana,[985],[0.09949495]
Marshall,[3],[0.5],[344],Indiana,[233],[2.0990991]
Martin,[0],[nan],[20],Indiana,[9],[0.81818182]
Miami,[1],[0.],[177],Indiana,[37],[0.26428571]
Monroe,[26],[1.16666667],[207],Indiana,[41],[0.24698795]
Montgomery,[19],[0.11764706],[270],Indiana,[25],[0.10204082]
Morgan,[30],[0.25],[301],Indiana,[21],[0.075]
Newton,[10],[0.],[87],Indiana,[9],[0.11538462]
Noble,[27],[0.28571429],[358],Indiana,[121],[0.51054852]
Ohio,[0],[nan],[13],Indiana,[0],[0.]
Orange,[23],[0.04545455],[132],Indiana,[2],[0.01538462]
Owen,[1],[0.],[39],Indiana,[4],[0.11428571]
Parke,[0],[nan],[20],Indiana,[2],[0.11111111]
Perry,[2],[inf],[101],Indiana,[68],[2.06060606]
Pike,[0],[nan],[6],Indiana,[0],[0.]
Porter,[36],[0.28571429],[611],Indiana,[68],[0.1252302]
Posey,[0],[nan],[23],Indiana,[7],[0.4375]
Pulaski,[1],[inf],[53],Indiana,[7],[0.15217391]
Putnam,[8],[0.14285714],[158],Indiana,[21],[0.15328467]
Randolph,[3],[0.],[71],Indiana,[23],[0.47916667]
Ripley,[7],[0.16666667],[111],Indiana,[2],[0.01834862]
Rush,[3],[0.5],[51],Indiana,[4],[0.08510638]
Scott,[6],[1.],[147],Indiana,[27],[0.225]
Shelby,[24],[0.09090909],[408],Indiana,[35],[0.09383378]
Spencer,[1],[0.],[24],Indiana,[4],[0.2]
St. Joseph,[53],[0.55882353],[1628],Indiana,[342],[0.2659409]
Starke,[3],[0.],[58],Indiana,[19],[0.48717949]
Steuben,[2],[0.],[108],Indiana,[24],[0.28571429]
Sullivan,[1],[0.],[41],Indiana,[5],[0.13888889]
Switzerland,[0],[nan],[22],Indiana,[2],[0.1]
Tippecanoe,[7],[1.33333333],[510],Indiana,[96],[0.23188406]
Tipton,[1],[0.],[28],Indiana,[3],[0.12]
Unassigned,[189],[0.13173653],[0],Indiana,[0],[nan]
Union,[0],[nan],[12],Indiana,[3],[0.33333333]
Vanderburgh,[6],[2.],[337],Indiana,[55],[0.19503546]
Vermillion,[0],[nan],[13],Indiana,[3],[0.3]
Vigo,[8],[0.],[207],Indiana,[38],[0.22485207]
Wabash,[2],[0.],[89],Indiana,[10],[0.12658228]
Warren,[1],[0.],[14],Indiana,[2],[0.16666667]
Warrick,[29],[0.03571429],[178],Indiana,[12],[0.07228916]
Washington,[1],[0.],[61],Indiana,[9],[0.17307692]
Wayne,[6],[0.2],[107],Indiana,[22],[0.25882353]
Wells,[0],[nan],[65],Indiana,[33],[1.03125]
White,[10],[0.25],[245],Indiana,[8],[0.03375527]
Whitley,[4],[0.33333333],[69],Indiana,[26],[0.60465116]
Adair,[0],[nan],[12],Iowa,[3],[0.33333333]
Adams,[0],[nan],[7],Iowa,[0],[0.]
Allamakee,[4],[0.],[121],Iowa,[1],[0.00833333]
Appanoose,[3],[0.],[18],Iowa,[4],[0.28571429]
Audubon,[1],[0.],[15],Iowa,[3],[0.25]
Benton,[1],[0.],[50],Iowa,[7],[0.1627907]
Black Hawk,[56],[0.24444444],[1870],Iowa,[123],[0.07040641]
Boone,[1],[inf],[107],Iowa,[42],[0.64615385]
Bremer,[6],[0.],[81],Iowa,[12],[0.17391304]
Buchanan,[1],[inf],[36],Iowa,[3],[0.09090909]
Buena Vista,[10],[inf],[1640],Iowa,[830],[1.02469136]
Butler,[2],[1.],[31],Iowa,[14],[0.82352941]
Calhoun,[0],[nan],[25],Iowa,[23],[11.5]
Carroll,[1],[inf],[66],Iowa,[55],[5.]
Cass,[0],[nan],[16],Iowa,[4],[0.33333333]
Cedar,[1],[0.],[56],Iowa,[8],[0.16666667]
Cerro Gordo,[1],[0.],[57],Iowa,[28],[0.96551724]
Cherokee,[0],[nan],[65],Iowa,[34],[1.09677419]
Chickasaw,[0],[nan],[17],Iowa,[7],[0.7]
Clarke,[2],[inf],[109],Iowa,[53],[0.94642857]
Clay,[0],[nan],[102],Iowa,[85],[5.]
Clayton,[3],[0.],[35],Iowa,[1],[0.02941176]
Clinton,[1],[0.],[70],Iowa,[6],[0.09375]
Crawford,[2],[0.],[635],Iowa,[107],[0.20265152]
Dallas,[28],[0.2173913],[1062],Iowa,[146],[0.15938865]
Davis,[1],[inf],[36],Iowa,[13],[0.56521739]
Decatur,[0],[nan],[9],Iowa,[8],[8.]
Delaware,[1],[0.],[32],Iowa,[15],[0.88235294]
Des Moines,[2],[1.],[67],Iowa,[2],[0.03076923]
Dickinson,[1],[inf],[190],Iowa,[169],[8.04761905]
Dubuque,[22],[0.15789474],[411],Iowa,[65],[0.18786127]
Emmet,[0],[nan],[46],Iowa,[30],[1.875]
Fayette,[0],[nan],[28],Iowa,[1],[0.03703704]
Floyd,[1],[0.],[30],Iowa,[11],[0.57894737]
Franklin,[0],[nan],[61],Iowa,[47],[3.35714286]
Fremont,[0],[nan],[5],Iowa,[1],[0.25]
Greene,[0],[nan],[27],Iowa,[14],[1.07692308]
Grundy,[0],[nan],[26],Iowa,[6],[0.3]
Guthrie,[4],[0.33333333],[61],Iowa,[10],[0.19607843]
Hamilton,[0],[nan],[148],Iowa,[105],[2.44186047]
Hancock,[0],[nan],[35],Iowa,[19],[1.1875]
Hardin,[0],[nan],[52],Iowa,[35],[2.05882353]
Harrison,[0],[nan],[41],Iowa,[18],[0.7826087]
Henry,[3],[2.],[75],Iowa,[4],[0.05633803]
Howard,[0],[nan],[13],Iowa,[1],[0.08333333]
Humboldt,[1],[0.],[39],Iowa,[21],[1.16666667]
Ida,[0],[nan],[19],Iowa,[5],[0.35714286]
Iowa,[0],[nan],[35],Iowa,[2],[0.06060606]
Jackson,[0],[nan],[15],Iowa,[3],[0.25]
Jasper,[17],[0.],[290],Iowa,[30],[0.11538462]
Jefferson,[0],[nan],[46],Iowa,[16],[0.53333333]
Johnson,[8],[-0.11111111],[711],Iowa,[97],[0.15798046]
Jones,[0],[nan],[43],Iowa,[7],[0.19444444]
Keokuk,[1],[inf],[16],Iowa,[2],[0.14285714]
Kossuth,[0],[nan],[21],Iowa,[11],[1.1]
Lee,[1],[inf],[41],Iowa,[14],[0.51851852]
Linn,[80],[0.01265823],[1057],Iowa,[104],[0.10912907]
Louisa,[13],[0.18181818],[354],Iowa,[9],[0.02608696]
Lucas,[3],[inf],[26],Iowa,[9],[0.52941176]
Lyon,[0],[nan],[32],Iowa,[8],[0.33333333]
Madison,[2],[0.],[34],Iowa,[5],[0.17241379]
Mahaska,[15],[0.5],[109],Iowa,[14],[0.14736842]
Marion,[0],[nan],[45],Iowa,[13],[0.40625]
Marshall,[18],[0.125],[963],Iowa,[67],[0.07477679]
Mills,[0],[nan],[29],Iowa,[10],[0.52631579]
Mitchell,[0],[nan],[9],Iowa,[5],[1.25]
Monona,[0],[nan],[56],Iowa,[31],[1.24]
Monroe,[6],[0.2],[49],Iowa,[11],[0.28947368]
Montgomery,[2],[inf],[10],Iowa,[2],[0.25]
Muscatine,[43],[0.04878049],[581],Iowa,[24],[0.04308797]
O'Brien,[1],[inf],[70],Iowa,[40],[1.33333333]
Osceola,[0],[nan],[49],Iowa,[15],[0.44117647]
Page,[0],[nan],[18],Iowa,[4],[0.28571429]
Palo Alto,[0],[nan],[19],Iowa,[12],[1.71428571]
Plymouth,[4],[1.],[226],Iowa,[93],[0.69924812]
Pocahontas,[0],[nan],[35],Iowa,[22],[1.69230769]
Polk,[165],[0.2406015],[5367],Iowa,[1131],[0.26699717]
Pottawattamie,[11],[0.375],[578],Iowa,[309],[1.14869888]
Poweshiek,[8],[0.],[95],Iowa,[5],[0.05555556]
Ringgold,[0],[nan],[10],Iowa,[6],[1.5]
Sac,[0],[nan],[43],Iowa,[23],[1.15]
Scott,[10],[0.],[425],Iowa,[64],[0.17728532]
Shelby,[0],[nan],[69],Iowa,[32],[0.86486486]
Sioux,[0],[nan],[408],Iowa,[125],[0.44169611]
Story,[3],[2.],[378],Iowa,[262],[2.25862069]
Tama,[29],[0.07407407],[429],Iowa,[26],[0.06451613]
Taylor,[0],[nan],[75],Iowa,[19],[0.33928571]
Unassigned,[0],[nan],[9],Iowa,[8],[8.]
Union,[0],[nan],[12],Iowa,[3],[0.33333333]
Van Buren,[0],[nan],[11],Iowa,[2],[0.22222222]
Wapello,[27],[1.25],[681],Iowa,[84],[0.14070352]
Warren,[2],[inf],[205],Iowa,[70],[0.51851852]
Washington,[9],[0.125],[210],Iowa,[21],[0.11111111]
Wayne,[0],[nan],[5],Iowa,[4],[4.]
Webster,[1],[0.],[110],Iowa,[68],[1.61904762]
Winnebago,[0],[nan],[13],Iowa,[2],[0.18181818]
Winneshiek,[0],[nan],[24],Iowa,[0],[0.]
Woodbury,[42],[0.16666667],[3052],Iowa,[291],[0.1053966]
Worth,[0],[nan],[6],Iowa,[3],[1.]
Wright,[0],[nan],[316],Iowa,[138],[0.7752809]
Allen,[0],[nan],[2],Kansas,[1],[1.]
Anderson,[0],[nan],[3],Kansas,[2],[2.]
Atchison,[0],[nan],[27],Kansas,[4],[0.17391304]
Barber,[0],[nan],[1],Kansas,[0],[0.]
Barton,[2],[1.],[52],Kansas,[8],[0.18181818]
Bourbon,[1],[0.],[9],Kansas,[2],[0.28571429]
Brown,[0],[nan],[14],Kansas,[8],[1.33333333]
Butler,[0],[nan],[47],Kansas,[13],[0.38235294]
Chase,[0],[nan],[3],Kansas,[-1],[-0.25]
Chautauqua,[0],[nan],[4],Kansas,[0],[0.]
Cherokee,[0],[nan],[17],Kansas,[7],[0.7]
Cheyenne,[0],[nan],[2],Kansas,[0],[0.]
Clark,[1],[0.],[34],Kansas,[1],[0.03030303]
